"V.M., Mostofi, Vahid Mirzaebrahim; E., Krul, Evan; D., Krishnamurthy, Diwakar; M.F., Arlitt, Martin F.","Trace-Driven Scaling of Microservice Applications","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85151504621&partnerID=40&md5=e295a30d5c7dd3460a549591e0a77bc1","The containerized microservices architecture is being increasingly used to build complex applications. To minimize operating costs, service providers typically rely on an auto-scaler to 'right size' their infrastructure amid fluctuating workloads. The agile nature of microservice development and deployment requires an auto-scaler that does not require significant effort to derive resource allocation decisions. In this paper, we investigate reducing auto-scaler development effort along a number of dimensions. First, we focus on a technique that does not require an expert to develop a model, e.g., a queuing model or machine learning model, of the system and tweak the model as the underlying microservice application changes. Second, we explore ways to limit the number of workload patterns that need to be considered. Third, we study techniques to reduce the number of resource allocation scenarios that one has to explore before deploying the auto-scaler. To address these goals, we first analyze the workload of 24,000 real microservice applications and find that a small number of workload patterns dominate for any given application. These results suggest that auto-scaler design can be driven by this small subset of popular workload patterns thereby limiting effort. To limit the number of resource allocation scenarios explored, we develop a novel heuristic optimization technique called MOAT, which outperforms Bayesian Optimization often used for such exercises. We combine insights obtained from real microservice workloads and MOAT to realize an auto-scaler called TRIM that requires no system modeling. For each popular workload pattern identified for an application, TRIM uses MOAT to pre-compute a near minimal resource allocation that satisfies end user response time targets. These resource allocations are then used at runtime when appropriate. We validate our approach using a variety of analytical, on-premise, and public cloud systems. From our results, TRIM in consort with MOAT significantly improves the performance of the industry-standard HPA auto-scaler by achieving up to 92% fewer response time violations and up to 34% lower costs compared to using HPA in isolation. © 2023 Elsevier B.V., All rights reserved.",Autoscaling approach application. Conducts a study on performance models and recurring load shapes but does not consider automatic load test generation.
"G.M., Freire, Gustavo Mota; H., Paucar-Curasma, Herminio; J.Ć., Estrella, Júlio Ćezar","A Distributed Software Architecture for IoT: Container Orchestration Impact and Evaluation","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85199573008&partnerID=40&md5=6c8041de74f0c0c7948e02d3e96c0c50","This paper proposes a Distributed Software Architecture (DSA) for Smart Building (SB) based on the Reactive Manifesto (RM) principles. To follow the RM principles, we analyze the usage of different deployment approaches, particularly the impact of using a container orchestrator on the application layer. After running performance tests on the different configurations, the container orchestrator usage led to enhanced distributed processing, lowering the latency, increasing flexibility, enhancing security, and providing cost-effectiveness and scalability. We introduce the implementation of a modern DSA, developed following state-of-the-art cloud patterns and compliant with the RM for the SB context. Furthermore, we have ensured the reproducibility of this implementation by making the initial tests and overall architecture code available in public repositories. The research follows the Design Science Research (DSR) methodology for elaborating each phase until we get the artifact (DSA) and, with this, contribute to the Knowledge Base. The architecture was properly tested, considering the performance as the principal test layer. This solution is tailored for application in domains of the Internet of Things (IoT), focusing on the SB and a case study involving the Laboratory of Distributed Systems and Concurrent Programming (LaSDPC) at Sao Paulo University. Moreover, its applicability extends to IoT domains like smart home, smart campus, smart city, and health-related applications. © 2024 Elsevier B.V., All rights reserved.",No load test generation.
"L., Loechel, Louis; S.R., Akbayin, Siar Remzi; E., Grünewald, Elias; J., Kiesel, Jannis; I., Strelnikova, Inga; T., Janke, Thomas; F., Pallas, Frank","Hook-in Privacy Techniques for gRPC-Based Microservice Communication","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85197812793&partnerID=40&md5=8904f2b6af788f61ff84e19f6e79a8c2","gRPC is at the heart of modern distributed system architectures. Based on HTTP/2 and Protocol Buffers, it provides highly performant, standardized, and polyglot communication across loosely coupled microservices and is increasingly preferred over REST- or GraphQL-based service APIs in practice. Despite its widespread adoption, gRPC lacks any advanced privacy techniques beyond transport encryption and basic token-based authentication. Such advanced techniques are, however, increasingly important for fulfilling regulatory requirements. For instance, anonymizing or otherwise minimizing (personal) data before responding to requests, or pre-processing data based on the purpose of the access may be crucial in certain usecases. In this paper, we therefore propose a novel approach for integrating such advanced privacy techniques into the gRPC framework in a practically viable way. Specifically, we present a general approach along with a working prototype that implements privacy techniques, such as data minimization and purpose limitation, in a configurable, extensible, and gRPC-native way utilizing a gRPC interceptor. We also showcase how to integrate this contribution into a realistic example of a food delivery use case. Alongside these implementations, a preliminary performance evaluation shows practical applicability with reasonable overheads. Altogether, we present a viable solution for integrating advanced privacy techniques into real-world gRPC-based microservice architectures, thereby facilitating regulatory compliance “by design”. © 2024 Elsevier B.V., All rights reserved.",No load test generation.
"S., Chen, Shuangwu; Q., Yuan, Qifeng; J., Li, Jiangming; H., He, Huasen; S., Li, Sen; X., Jiang, Xiaofeng; J., Yang, Jian","Graph Neural Network Aided Deep Reinforcement Learning for Microservice Deployment in Cooperative Edge Computing","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85196742236&partnerID=40&md5=0f3cc7a9645bfeb1f37e9403b4430e19","Deploying microservices on the cooperative edge computing system greatly shortens the interaction delay between users and service and alleviates the traffic burden on the backbones, which has emerged as a new paradigm for service provision. However, it is challenging to embed microservices, having diverse resource demands and heterogeneous invocation relationships, into a distributed edge computing system with irregular network topology. In order to characterize the invocation relationship, we conceive a graph attention network based model to capture the structural features of microservices. Similarly, we propose a multi-channel directed graph convolutional network model to capture the spatial dynamic of edge resources distribution, which jointly considers the heterogeneity of the edge nodes and the links between them. Then, we develop a sequence-to-sequence based multi-step decision model, which maps the feature sequence of the current state to a sequence of deployment actions. Using this model, we further propose a microservice deployment algorithm based on graph neural network aided deep reinforcement learning, where a parallel asynchronous training process is used to accelerate convergence. The performance evaluation shows that the proposed algorithm can improve the deployment success ratio and resource utilization, while ensuring the load balance of edge nodes. © 2025 Elsevier B.V., All rights reserved.",No load test generation.
"J.R., Chirre Escate, Jashir R.; G.G., Gamarra Gómez, Giorgio G.; H.D., Calderon-Vilca, Hugo D.; F.C., Cárdenas-Mariño, Flor C.","Microservices-based Architecture to Improve the Enrollment Process of State Schools","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85195289479&partnerID=40&md5=aab2900719718f05c6b72c4f87d2eb42","This research proposes a microservices-based architecture to improve the enrollment process of state schools in times of pandemic. Microservices allow an application to support higher request concurrency and fault tolerance in a scenario where many users require to perform a web-based enrollment process. The development process and the tools used for the proposed architecture are also detailed. Through 4 types of performance tests, it is demonstrated that the architecture achieved an average efficiency of 177% compared to a traditional monolithic architecture. Therefore, the study concludes that the implementation of a microservices architecture for the enrollment process of state schools is reliable, efficient and functional. © 2024 Elsevier B.V., All rights reserved.",No load test generation.
"D., Khatri, Deepak; S.K., Khatri, Sunil Kumar; D., Mishra, Deepti","Intelligent Framework in a Serverless Computing for Serving using Artificial Intelligence and Machine Learning","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85195090680&partnerID=40&md5=d8fdc648a8735b21320d828916099faf","Serverless computing has grown in popularity as a paradigm for deploying applications in the cloud due to its ability to scale, cost-effectiveness, and simplified infrastructure management. Serverless architectures can benefit AI and Machine Learning (ML) models, which are becoming increasingly complex and resource-intensive. This study investigates the integration of AI/ML frameworks and models into serverless computing environments. It explains the steps involved, including model training, deployment, packaging, function implementation, and inference. Serverless platforms’ auto-scaling capabilities allow for seamless handling of varying workloads, while built-in monitoring and logging features ensure effective management. Continuous integration and deployment pipelines simplify the deployment process. Using serverless computing for AI/ML models offers developers scalability, flexibility, and cost savings, allowing them to focus on model development rather than infrastructure issues. The proposed model leverages performance forecasting and serverless computing model deployment using virtual machines, specifically utilizing the Knative platform. Experimental validation demonstrates that the model effectively predicts performance based on specific parameters with minimal data collection. The results indicate significant improvements in scalability and cost efficiency while maintaining optimal performance. This performance model can guide application owners in selecting the best configurations for varying workloads and assist serverless providers in setting adaptive defaults for target value configurations. © 2024 Elsevier B.V., All rights reserved.",No load test generation.
"J., Park, Jinwoo; B., Choi, Byungkwon; C., Lee, Chunghan; D., Han, Dongsu","Graph Neural Network-Based SLO-Aware Proactive Resource Autoscaling Framework for Microservices","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85192144946&partnerID=40&md5=850d96963a143d292f0a5cce8185b238","Microservice is an architectural style widely adopted in various latency-sensitive cloud applications. Similar to the monolith, autoscaling has attracted the attention of operators for managing the resource utilization of microservices. However, it is still challenging to optimize resources in terms of latency service-level-objective (SLO) without human intervention. In this paper, we present GRAF, a graph neural network-based SLO-aware proactive resource autoscaling framework for minimizing total CPU resources while satisfying latency SLO. GRAF leverages front-end workload, distributed tracing data, and machine learning approaches to (a) observe/estimate the impact of traffic change (b) find optimal resource combinations (c) make proactive resource allocation. Experiments using various open-source benchmarks demonstrate that GRAF successfully targets latency SLO while saving up to 19% of total CPU resources compared to the fine-tuned autoscaler. GRAF also handles a traffic surge with 36% fewer resources while achieving up to 2.6x faster tail latency convergence compared to the Kubernetes autoscaler. Moreover, we verify the scalability of GRAF on large-scale deployments, where GRAF saves 21.6% and 25.4% for CPU resources and memory resources, respectively. © 2024 Elsevier B.V., All rights reserved.",No load test generation.
"D.R., Augustyn, Dariusz Rafał; Ł., Wycislik, Łukasz; M., Sojka, Mateusz","Tuning a Kubernetes Horizontal Pod Autoscaler for Meeting Performance and Load Demands in Cloud Deployments","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85190163143&partnerID=40&md5=1cb06e534a534c259b9eb6d8f7fd320c","In the context of scaling a business-critical medical service that involves electronic medical record storage deployed in Kubernetes clusters, this research addresses the need to optimize the configuration parameters of horizontal pod autoscalers for maintaining the required performance and system load constraints. The maximum entropy principle was used for calculating a load profile to satisfy workload constraints. By observing the fluctuations in the existing workload and applying a kernel estimator to smooth its trends, we propose a methodology for calculating the threshold parameter of a maximum number of pods managed by individual autoscalers. The results obtained indicate significant computing resource savings compared to autoscalers operating without predefined constraints. The proposed optimization method enables significant savings in computational resource utilization during peak loads in systems managed by Kubernetes. For the investigated case study, applying the calculated vector of maximum pod count parameter values for individual autoscalers resulted in about a 15% reduction in the number of instantiated nodes. The findings of this study provide valuable insights for efficiently scaling services while meeting performance demands, thus minimizing resource consumption when deploying to computing clouds. The results enhance our comprehension of resource optimization strategies within cloud-based microservice architectures, transcending the confines of specific domains or geographical locations. © 2024 Elsevier B.V., All rights reserved.",No load test generation.
"A., Alelyani, Abdullah; A., Datta, Amitava; G.M., Hassan, Ghulam Mubashar","Optimizing Cloud Performance: A Microservice Scheduling Strategy for Enhanced Fault-Tolerance, Reduced Network Traffic, and Lower Latency","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85187358043&partnerID=40&md5=e74c70e4e7fc24cb33e68fec72329782","The emergence of microservice architecture has brought significant advancements in software development, offering improved scalability and availability of applications. Cloud computing benefits from microservice architecture by mitigating the risks of single failures and ensuring compliance with service-level agreements. However, using microservice architecture presents two challenges: 1) managing network traffic, which leads to latency and network congestion; and 2) inefficient resource allocation for microservices. Current approaches have limitations in addressing these challenges. To overcome these limitations, we propose a novel scheduling strategy that schedules microservice replicas using a modified particle swarm optimization algorithm to place them on the most suitable physical machine. Additionally, we balance the load across physical machines in the cluster using a simple round-robin algorithm. Furthermore, our scheduling strategy integrates with Kubernetes to tackle resource allocation and deployment challenges. The proposed strategy has been evaluated by simulating two scenarios using Alibaba and Google datasets. The experimental results demonstrate the effectiveness of our strategy in reducing traffic, balancing load, and utilizing CPU and memory efficiently. © 2024 Elsevier B.V., All rights reserved.",No load test generation.
"A., Bhardwaj, Aditya; A.P., Singh, Amit Prakash; P., Sharma, Priya; K., Abid, Konika; U., Gupta, Umesh","Performance Evaluation of Virtual Machine and Container-Based Migration Technique","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85184297320&partnerID=40&md5=12b53e61eeabfe4d327b9a9a5410badc","The transformation from hypervisor to microservice-based virtualization, i.e., containerization, is gaining considerable attention. This is because container virtualization offers a lightweight and efficient way to package and deploy software applications. Containers require minimum resources than virtual machines, which makes them more efficient and cost effective. The performance overhead of a container compared to a virtual machine has been explored by researchers, but support for migration, an essential technique of cloud virtualization, needs to be addressed. In this work, we proposed container-based migration technique and compared the performance with existing VM migration scheme. The results show that compared to the existing VM migration scheme, our proposed container migration technique reduces downtime, migration time, and the number of pages transferred by 72.8%, 54.94%, and 97.5%, respectively. © 2024 Elsevier B.V., All rights reserved.",No load test generation.
"E., Park, Eun-chan; K., Baek, Kyeong-deok; E., Cho, Eunho; I., Ko, Inyoung","DESA: Decentralized Self-adaptive Horizontal Autoscaling for Bursts of Load in Fog Computing","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85181978299&partnerID=40&md5=e3f4de766a9427f78bb6a663170d7aa9","With the increase of Web of Things devices, fog computing has emerged as a promising solution to lower the communication overhead and congestion in the cloud. In fog computing systems, microservices are deployed as containers, which usually require an orchestration tool like Kubernetes for service discovery, placement, and recovery. One key challenge in the orchestration of microservices is establishing service elasticity in case of unpredictable bursts of load. Commonly, a centralized autoscaler in the cloud dynamically adjusts the number of microservice instances depending on the metric values monitored from distributed fog nodes. However, monitoring an increasing number of microservice instances can cause excessive network overhead and delay the scaling reaction. We propose DESA, a DEcentralized Self-adaptive Autoscaler through which each microservice instance makes its own scaling decision adaptively, cloning or terminating itself through a self-monitoring process. We evaluate DESA in a simulated fog computing environment with different numbers of fog nodes. The results show that DESA successfully reduces the scaling reaction time in large-scale fog computing systems compared to the centralized approach while resulting in a similar maximum number of instances and average CPU utilization during a burst of load. © 2024 Elsevier B.V., All rights reserved.",No load test generation.
"Á., Ruiz-Zafra, Ángel; J., Pigueiras-Del-Real, Janet; M.L., Noguera, Manuel Linero; L., Chung, Lawrence; D., Griol, David; K., Benghazi, Kawtar","Servitization of Customized 3D Assets and Performance Comparison of Services and Microservices Implementations","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85179800653&partnerID=40&md5=ebf14730765428124feb5a433d9be07b","3D models (or assets) that are present in many of modern software applications are first modeled by graphic designers using dedicated computer graphic tools and then integrated into such software applications or apps by software developers. This simple workflow/procedure requires developers to have a basic grounding in computer graphics, since 3D engines, libraries and third-party software are needed for this kind of integrations. Oftentimes, 3D designers are also required to customize or produce versions of a 3D model and thus, they must re-model all the assets before they are returned back to the developers for integration into the applications. This procedure also occurs whenever a modification or customization is requested. One possible significant improvement to this traditional, poorly automated workflow is to use services-oriented technology and features servitization to carry out the customization of 3D assets on-demand. In this article, we introduce μS3D, an open-source microservices-based platform designed to support features relating to the customization of 3D models. μS3D not only enables 3D assets to be customized without the need for computer graphic tools or designers, but also allows 3D models to be visualized through web technologies (e.g., HTML, Javascript and web component to visualize and interact with 3D models), thereby avoiding the development of computer graphics libraries or components in final software products. The article describes the elements that μS3D comprises, explains how it works and presents a series of load tests to compare the performance (time consumption, CPU and memory utilization) of μS3D when implemented and deployed as a microservices platform against a monolithic-based implementation, showing similar results with a low number of users (and requests) but reducing, on average, 64.32% the response time in the microservice-based implementation for a large number of users; reducing CPU utilization on microservice-based implementation and remaining the memory usage more or less constant in both implementations. © 2024 Elsevier B.V., All rights reserved.",No load test generation.
"V., Yuvaraj, V.; R., Krishna Priya, R.; S., Panyaram, Sudheer; V., Sudha, V.; V.S., Kumar, V. Senthil; M., Swami, Mahesh","Enhancing IoT service deployment in fog computing using metaheuristic methods: A novel approach","https://www.scopus.com/inward/record.uri?eid=2-s2.0-105011287348&partnerID=40&md5=16fb0d1f721d9b243949b65caf1da2cc","The present study investigates the application of metaheuristic schemes as a novel method to improve the implementation of IoT services in fog computing. Fog computing, an extension of cloud services at the network edge, provides a promising opportunity to serve time-sensitive applications by enabling computations on the collection of IoT devices. Leveraging the principles of the microservice architecture, this study focusses on the NP-hard task of allocating IoT services to fog nodes. The objectives of SPP-DEA include cost, time to serve, resources consumed, number of services supplied, resource consumption distribution, service deployment priority during placement, and effective control of computational complexity. Empirical assessment in synthetic fog validates the feasibility of SPP-DEA, demonstrating significant enhancements in service cost and response time when compared to conventional models. Analysis of algorithms in an experimental fog scenario demonstrates that SPP-DEA achieves a 16% reduction in service cost and a 10% reduction in waiting time when compared to current approaches. © 2025 Elsevier B.V., All rights reserved.",No load test generation.
"J., Shin, Juhun; S., Baik, Sunkee; S., Bahk, Saewoong","Performance Evaluation of OpenAirInterface-based 5G Standalone Testbed","https://www.scopus.com/inward/record.uri?eid=2-s2.0-105007513319&partnerID=40&md5=05a8cec651de1e35b1b07bf76f6f3f0e","RAN virtualization is a technology that provides flexibility to network operators by enabling the implementation of RAN functions in software rather than being limited to hardware. O-RAN Alliance suggests new Open RAN specifications based on RAN virtualization, open interfaces, and microservices. To create an experimental environment for testing Open RAN, we have set up a 5G standalone testbed based on the OpenAirInterface. We evaluate the throughput in this testbed and identify its current limitations. © 2025 Elsevier B.V., All rights reserved.",No load test generation.
"B., Qi, Bolin; Y., Yu, Yanchun; X., Li, Xu","The Utilisation and Implementation of the Istio Framework in the Architectonic Progression of Online Learning Platform","https://www.scopus.com/inward/record.uri?eid=2-s2.0-105000949246&partnerID=40&md5=9fd0ad546589888b3de7b6b8a59a8889","Online education platforms have become increasingly significant with the rapid development of ""Internet + Education"". This paper details the evolution of an online learning platform from a traditional monolithic application architecture to a Service Mesh architecture, incorporating the use of the Istio framework. Though efficient in its initial stages, the monolithic structure encountered performance bottlenecks in high concurrency and high throughput scenarios. By implementing the Service Mesh architecture, the platform reduced its latency under identical hardware conditions. The performance tests reveal that, in high concurrency and throughput scenarios, the Service Mesh architecture outperforms traditional microservices and monolithic structures, exhibiting considerable advantages. This highlights the Service Mesh architecture's potential in improving the platform's performance, scalability, and maintainability. © 2025 Elsevier B.V., All rights reserved.",No load test generation.
"A., Bento, Andre; F., Araujo, Filipe; R., Barbosa, Raul","Cost-Availability Aware Scaling: Towards Optimal Scaling of Cloud Services","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85178921545&partnerID=40&md5=3ed05c0c086c4666939471de6c25767e","Cloud services have become increasingly popular for developing large-scale applications due to the abundance of resources they offer. The scalability and accessibility of these resources have made it easier for organizations of all sizes to develop and implement sophisticated and demanding applications to meet demand instantly. As monetary fees are involved in the use of the cloud, one of the challenges for application developers and operators is to balance their budget constraints with crucial quality attributes, such as availability. Industry standards usually default to simplified solutions that cannot simultaneously consider competing objectives. Our research addresses this challenge by proposing a Cost-Availability Aware Scaling (CAAS) approach that uses multi-objective optimization of availability and cost. We evaluate CAAS using two open-source microservices applications, yielding improved results compared to the industry standard CPU-based Autoscaler (AS). CAAS can find optimal system configurations with higher availability, between 1 and 2 nines on average, and reduced costs, 6% on average, with the first application, and 1 nine of availability on average, and reduced costs up to 18% on average, with the second application. The gap in the results between our model and the default AS suggests that operators can significantly improve the operation of their applications. © 2023 Elsevier B.V., All rights reserved.",No load test generation.
"S., Karagiannakis, Stilianos; I., Theodoropoulos, Ioannis; A., Anagnostopoulos, Apostolos; B., Mamalis, Basilis","Smart Waste Management Using Microservices and Container-based Virtualization","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85187555017&partnerID=40&md5=5532ab79e4d9d3b350a4f4fa42f6995b","One of the most significant issues associated with smart city applications is solid waste management, which has a negative impact on our society's health and the environment. In this paper, a smart waste bin management approach with novel architectural design is proposed, based on modern container-based virtualization and microservices technologies. Its objective is twofold; first, efficient monitoring/tracking of waste bins, analyzing their data and taking further actions in case of out-of-limits values (i.e. with respect to fire danger, fill level etc.) for improving citizens health and daily life, and second, building a flexible application that can easily be deployed and managed in a distributed manner in any relevant environment, with use of modern orchestrators. Beyond the detailed architectural design, several implementation issues of our approach are thoroughly analyzed and discussed, as well as further extensions and initial performance evaluation. © 2024 Elsevier B.V., All rights reserved.",No load test generation.
"E., Sisinni, Emiliano; A., Flammini, Alessandra; M., Gaffurini, Massimiliano; P., Ferrari, Paolo","Exploiting Container-Based Microservices for Reliable Smart Mobility Applications","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85208571461&partnerID=40&md5=24a938d6a0147abf311843236763a574","Smart mobility is emerging, addressing heterogeneous scenarios with high impact on technology infrastructures, solutions, and people. Safety and availability are mandatory, forcing the design of new reliable services for localization, health monitoring of the user, maintenance of vehicle, and protection of the environment. This paper proposes a container-based microservice approach to the edge computing in IoT smart mobility scenarios. Since smart mobility backends must manage a large heterogeneity of applications, the proposed approach is promising with respect to the classical solutions (based on “monolithic hardware+software” devices), from the point of view of flexibility, upgradability, security, scalability, and reliability. A demo use case, based on industry-grade hardware and Docker, has been realized and multiple implementations of the same services have been executed in parallel, showing strong independence between them. Moreover, average delays of less than 10 ms are obtained, confirming the usability in several smart mobility (and smart city) applications. © 2024 Elsevier B.V., All rights reserved.",No load test generation.
"Y., Wang, Yute; S., Ma, Shangpin; Y., Lai, Yuejun; Y.C., Liang, Yan Cih","Qualitative and quantitative comparison of Spring Cloud and Kubernetes in migrating from a monolithic to a microservice architecture","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85160345220&partnerID=40&md5=934bb1ba176edb0946beebd65b607700","The microservice architecture has several advantages over conventional monolithic architectures, such as the ability to develop and deploy services independently and flexibility in dealing with bottlenecks. Most existing works in this field have focused on methodologies by which to divide monolithic systems into microservices, paying little or no attention to the target platform or migration tools, despite the profound effects that they can have on system migration. For a monolithic and service-oriented application, the go-to frameworks and platforms for migration to a microservice architecture are Spring Cloud and Kubernetes. This paper compares the pros and cons of the two approaches and presents experiments involving a stress-testing tool to elucidate performance and scalability under various conditions. © 2023 Elsevier B.V., All rights reserved.",No load test generation.
"C., Lira, Cleber; E., Batista, Ernando; F.C., Delicato, Flavia C.; C.V.S., Prazeres, Cássio Vinicius Serafim","Architecture for IoT applications based on reactive microservices: A performance evaluation","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85151283107&partnerID=40&md5=9b189f74aef91234658998910ac74a86","The Internet has evolved from a network interconnecting computers to a complex ecosystem integrating devices of the most varied types, and enabling the amalgamation of the physical and virtual worlds. Integrating these heterogeneous devices fosters novel services and applications that generate value-added information and actionable knowledge for the end-user. Several challenges are involved in the design and building of IoT ecosystems, which have fostered research in the field, in search of patterns, guidelines, methods and tools that support such activities. In terms of architectural patterns, the microservice architectural style has been increasingly adopted in the development of IoT applications and services. Its adoption promotes some essential properties in IoT, such as scalability and extensibility. As there are always tradeoffs involved in every architectural decision, it is important to analyze whether the benefits brought by the use of microservices do not come at the expense of some loss or degradation of application performance. Recent research has analyzed the performance interference of microservices based on edge computing applications. However, a comprehensive assessment of the performance impact of characteristics inherent to the use of reactive microservices on IoT applications is still missing in the literature. In this paper, we present an experimental evaluation of the performance of IoT applications that make use of an architecture based on reactive microservices. The architecture was proposed by our group in a previous work and was tailored for reliable IoT applications running at the edge of the network. The experiments presented in this paper analyze the application performance based on various benchmark scenarios. In addition, we performed load and scalability testing of an IoT application that adopts the architecture components in a hybrid scenario (real devices and emulated devices). The results obtained were promising. The architecture had a good response to the increase in the workload, not presenting errors, crashes or instabilities due to the increase in IoT data traffic. Moreover, analyzing the overhead generated by the architecture components, there was no performance reduction or service unavailability. Such results point to the fact that the adoption of microservices in the construction of IoT systems can bring effective benefits without jeopardizing their performance due to eventually generated overheads. © 2023 Elsevier B.V., All rights reserved.",No load test generation.
"S.K., Mondal, Subrota Kumar; X., Wu, Xiaohai; H.D., Kabir, HM Dipu; H., Dai, Hongning; K., Ni, Kan; H., Yuan, Honggang; T., Wang, Ting","Toward Optimal Load Prediction and Customizable Autoscaling Scheme for Kubernetes","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85164191859&partnerID=40&md5=39cbcc37de26a42ca93c4dbebe37ccea","Most enterprise customers now choose to divide a large monolithic service into large numbers of loosely-coupled, specialized microservices, which can be developed and deployed separately. Docker, as a light-weight virtualization technology, has been widely adopted to support diverse microservices. At the moment, Kubernetes is a portable, extensible, and open-source orchestration platform for managing these containerized microservice applications. To adapt to frequently changing user requests, it offers an automated scaling method, Horizontal Pod Autoscaler (HPA), that can scale itself based on the system’s current workload. The native reactive auto-scaling method, however, is unable to foresee the system workload scenario in the future to complete proactive scaling, leading to QoS (quality of service) violations, long tail latency, and insufficient server resource usage. In this paper, we suggest a new proactive scaling scheme based on deep learning approaches to make up for HPA’s inadequacies as the default autoscaler in Kubernetes. After meticulous experimental evaluation and comparative analysis, we use the Gated Recurrent Unit (GRU) model with higher prediction accuracy and efficiency as the prediction model, supplemented by a stability window mechanism to improve the accuracy and stability of the prediction model. Finally, with the third-party custom autoscaling framework, Custom Pod Autoscaler (CPA), we packaged our custom autoscaling algorithm into a framework and deployed the framework into the real Kubernetes cluster. Comprehensive experiment results prove the feasibility of our autoscaling scheme, which significantly outperforms the existing Horizontal Pod Autoscaler (HPA) approach. © 2023 Elsevier B.V., All rights reserved.",No load test generation.
"H., Huang, Hsinyu; Y.Y., FanJiang, Yong Yi; C., Hung, Chihuang; H., Tsai, Hsingyu; B.H., Lin, Bing Hong","Evaluation of a Smart Intercom Microservice System Based on the Cloud of Things","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85161495522&partnerID=40&md5=1935750b663c79eef7c772ac65fb2a81","This research migrates a monolithic smart intercom system to a microservice architecture, making the system more secure, stable, and scalable. The security mechanisms of the instant messaging platform are combined with microservices to improve the security of the system. The stability and performance of microservices are shown to be better than those of monolithic services through experimental tests. Residents can use different instant messaging software instead of the handset to improve the convenience of using this system. This system also implements community broadcasts, platform broadcasts, unit broadcasts, and family broadcasts to exchange messages across different instant messaging platforms. This paper proposes OpenAPI for other smart intercoms to integrate this system’s services and resources. In addition, this study deploys two microservice architectures using a native load balancer with a kube proxy and a service mesh load balancer with an istio proxy. Experiments were conducted during which residents tested the kube proxy and the istio proxy using stress testing tools on two microservice architectures, and the results showed that the kube proxy was slightly better than the istio proxy. © 2023 Elsevier B.V., All rights reserved.",No load test generation.
"S., Chakraborty, Sheuli; D., De, Debashis; K., Mazumdar, Kaushik","DoME: Dew computing based microservice execution in mobile edge using Q-learning","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85137031501&partnerID=40&md5=e66cd72a41ed9f9e1ed949d3039665c9","The microservice approach unlatched a new window of distributed service-oriented architecture over the computational horizon. Microservice coordination in a heterogeneous and distributed manner among different edge computing nodes with minimum delay is the challenge of interest. Service migration to vantage locations accompanying bulk data hinge on bandwidth and internet connectivity. This paper proposes a Dew Computing-based Microservice Execution (DoME) scheme using reinforcement learning to alleviate the comprehensive service delay and provide seamless and real-time responses with optimized costs. With internet connectivity, DoME elects the edge server for service migration in exigency. During deficient internet connection, the service execution comes to pass at the dew server of the novel dew-cloud framework. This study imitates the Q-learning method comprehending the dew-edge-cloud framework and develops the Dew-Q algorithm to execute microservices on the move without continuous internet connectivity. The Dew-Q algorithm uses an agent that intelligently assimilates from historical data to envisage the service migration-node selection with the uphold connectivity. The proposed scheme is compared with existing microservice execution policies like FWS and SDGA schemes. The performance evaluations exhibit that the DoME scheme excels 41% to 68% compared with FWS and 12% to 86% with SDGA in terms of execution and migration cost. The proposed scheme dynamically controls microservice execution from the perspective of migration and timeliness with intermittent internet connectivity. © 2023 Elsevier B.V., All rights reserved.",No load test generation.
